user_id,question_id,time_spent_sec,question_difficulty,mcq_correct,past_correct_pct,skill_level
404,15242,43.39,4,0,0.508,3
229,14715,38.35,4,1,0.651,3
22,2668,15.34,2,1,0.757,2
355,12949,11.45,1,0,0.585,3
310,959,47.53,4,0,0.696,3
100,10440,35.36,3,1,0.657,3
49,1313,19.72,2,1,0.339,4
81,2411,46.18,3,1,0.868,2
69,18555,27.38,2,1,0.66,3
351,1565,42.62,3,0,0.347,4
301,14041,18.81,2,1,0.384,4
38,3260,33.25,3,0,0.286,4
217,545,100.53,5,0,0.597,3
211,2382,27.73,3,1,0.436,4
364,2847,45.92,3,1,0.524,3
489,4117,21.32,2,1,0.795,2
40,13966,31.94,4,1,0.662,3
306,1045,59.19,4,1,0.44,4
414,17437,33.12,4,0,0.778,2
227,3990,44.56,3,0,0.412,4
137,4190,18.02,1,1,0.403,4
120,3624,19.25,3,1,0.703,3
276,16812,45.81,4,0,0.462,4
374,13534,81.67,3,0,0.267,4
189,19696,37.32,4,0,0.142,5
125,822,56.7,5,0,0.726,3
421,15964,24.06,1,0,0.45,4
28,9593,31.46,3,0,0.604,3
173,4783,15.81,3,0,0.336,4
228,5117,42.92,4,0,0.326,4
161,16069,22.25,2,1,0.551,3
27,13792,29.33,3,1,0.614,3
306,13211,46.62,3,1,0.44,4
150,3746,37.09,5,0,0.785,2
364,2355,49.33,4,0,0.524,3
292,16868,51.1,5,0,0.84,2
371,14352,42.56,4,0,0.192,5
445,5868,88.14,4,0,0.349,4
357,2433,62.05,5,0,0.233,5
65,3275,20.85,2,1,0.299,4
286,18059,75.66,3,1,0.637,3
169,8221,81.62,5,0,0.484,4
282,4824,85.65,3,0,0.453,4
463,8647,12.56,2,0,0.39,4
457,5475,20.43,2,1,0.459,4
9,9313,48.18,3,1,0.915,1
287,12027,56.45,3,1,0.77,2
481,18110,13.73,1,1,0.487,4
143,16532,87.15,4,1,0.778,2
21,18151,32.4,3,1,0.455,4
338,7310,19.16,3,0,0.252,4
169,8763,34.2,2,1,0.484,4
267,1273,25.86,4,1,0.33,4
385,8095,17.53,1,1,0.589,3
188,11659,52.52,3,1,0.632,3
163,18116,47.1,3,1,0.535,3
119,4867,26.23,4,0,0.383,4
109,6643,31.02,1,0,0.512,3
76,2816,38.02,3,0,0.244,5
205,13679,16.02,2,0,0.521,3
61,1215,32.72,3,1,0.29,4
43,12980,22.25,3,0,0.412,4
472,12522,38.44,4,0,0.396,4
289,5722,33.51,4,1,0.848,2
88,13668,63.92,3,0,0.527,3
43,8813,35.51,4,0,0.412,4
151,12448,47.8,3,0,0.403,4
25,6321,23.84,2,0,0.822,2
419,8420,26.19,3,0,0.561,3
290,18970,11.19,1,1,0.59,3
494,4690,29.02,3,0,0.384,4
185,14535,28.24,3,0,0.616,3
65,6470,7.34,1,1,0.299,4
461,2922,55.76,3,1,0.289,4
398,9662,10.88,1,0,0.501,3
405,12870,22.24,2,1,0.863,2
496,6049,10.07,2,0,0.683,3
484,14823,69.28,5,0,0.659,3
340,9515,76.88,4,1,0.406,4
207,3356,98.92,5,0,0.451,4
55,17102,26.1,2,0,0.61,3
187,3384,17.03,2,1,0.789,2
177,363,41.0,2,1,0.375,4
384,12491,43.57,4,0,0.467,4
475,19211,13.02,2,1,0.823,2
422,4007,9.1,1,1,0.3,4
15,13939,27.75,3,1,0.81,2
481,1040,51.85,3,0,0.487,4
25,17775,32.35,2,1,0.822,2
468,9820,41.55,4,0,0.712,3
148,12958,40.67,4,0,0.37,4
280,4250,19.98,3,0,0.678,3
208,6096,40.43,4,0,0.143,5
279,14924,29.02,2,0,0.388,4
405,17467,59.96,3,1,0.863,2
133,16933,27.64,4,1,0.377,4
337,7047,13.43,1,1,0.379,4
416,7418,54.75,4,1,0.34,4
101,8533,15.85,1,1,0.371,4
126,12146,18.46,2,1,0.433,4
224,2823,37.66,5,0,0.396,4
40,4729,20.97,3,0,0.662,3
484,11268,39.58,3,0,0.659,3
129,18965,46.49,3,1,0.658,3
318,5125,21.39,1,1,0.514,3
495,3524,18.11,2,1,0.771,2
165,14960,38.85,5,0,0.584,3
371,14596,44.49,3,0,0.192,5
199,5416,32.3,2,1,0.759,2
104,12708,31.12,4,1,0.596,3
351,19352,38.26,3,0,0.347,4
164,16428,18.85,2,0,0.475,4
351,2529,31.73,3,1,0.347,4
326,4188,26.43,1,1,0.475,4
75,10603,16.97,2,1,0.499,4
158,11813,51.35,4,0,0.596,3
425,8135,36.52,2,0,0.418,4
383,4449,42.39,4,0,0.587,3
32,12184,64.03,4,0,0.491,4
344,18875,24.25,1,1,0.542,3
384,19892,35.08,2,0,0.467,4
49,19809,14.03,1,1,0.339,4
57,11844,5.81,1,1,0.685,3
344,87,14.13,2,1,0.542,3
229,10053,27.03,3,1,0.651,3
60,14562,56.65,5,0,0.709,3
464,14323,21.24,3,1,0.651,3
365,5657,25.52,4,0,0.374,4
421,5085,54.62,5,0,0.45,4
268,18073,15.39,2,0,0.213,5
351,15817,47.62,2,0,0.347,4
76,11326,13.84,3,0,0.244,5
319,1864,25.29,4,0,0.673,3
122,14427,12.71,1,1,0.731,3
472,19582,19.98,3,1,0.396,4
175,18226,28.55,2,1,0.64,3
83,1904,33.84,4,1,0.71,3
234,148,53.89,4,1,0.86,2
165,17611,72.34,4,0,0.584,3
453,11901,22.61,2,0,0.729,3
324,10368,23.24,2,1,0.715,3
210,19449,37.43,5,0,0.42,4
93,5747,49.43,4,0,0.288,4
53,14840,26.49,2,1,0.05,5
119,2901,58.86,5,1,0.383,4
111,5208,13.75,1,1,0.338,4
156,988,13.92,2,1,0.779,2
493,8068,55.63,3,1,0.599,3
298,12798,69.79,4,0,0.493,4
342,16710,17.55,2,0,0.428,4
456,8061,60.61,4,0,0.822,2
309,6710,57.58,4,0,0.606,3
306,8813,16.34,1,1,0.44,4
370,3548,25.46,2,1,0.592,3
119,19414,39.38,2,1,0.383,4
20,9422,43.13,3,0,0.802,2
255,742,32.54,2,0,0.424,4
344,11549,16.25,2,1,0.542,3
262,4324,16.44,3,1,0.354,4
455,11851,16.74,2,1,0.362,4
227,17528,40.17,3,1,0.412,4
111,19323,17.3,2,1,0.338,4
8,12962,46.28,2,1,0.824,2
72,2939,33.96,3,1,0.494,4
40,4575,32.7,3,0,0.662,3
212,7824,29.08,2,0,0.516,3
270,7943,12.8,1,1,0.479,4
112,18763,41.93,1,0,0.416,4
340,9611,51.15,4,1,0.406,4
281,18807,35.13,3,1,0.52,3
212,9251,38.12,4,0,0.516,3
463,3604,10.26,1,1,0.39,4
413,12564,40.17,4,0,0.638,3
474,2010,30.03,3,1,0.533,3
389,13491,9.74,1,0,0.377,4
145,10584,42.73,4,0,0.443,4
159,5553,34.61,4,1,0.254,4
337,13386,37.06,3,1,0.379,4
39,6573,16.17,2,1,0.483,4
275,9488,28.5,2,1,0.476,4
346,8159,17.01,1,1,0.67,3
216,14907,57.31,5,0,0.35,4
461,8827,44.35,4,1,0.289,4
131,5250,52.81,4,0,0.499,4
371,4902,25.62,4,0,0.192,5
239,7591,54.43,4,0,0.568,3
210,8525,33.8,2,1,0.42,4
142,18186,14.77,2,1,0.244,5
462,9050,25.84,3,0,0.075,5
401,395,61.57,5,0,0.575,3
153,15353,28.52,3,0,0.275,4
204,10782,68.2,5,0,0.465,4
457,2484,41.37,4,1,0.459,4
388,15007,20.07,2,0,0.5,3
429,12721,26.21,2,1,0.575,3
247,11357,22.93,2,1,0.751,2
199,15007,15.15,1,1,0.759,2
110,11273,19.25,1,1,0.563,3
323,15962,43.73,2,0,0.644,3
152,7606,23.44,3,0,0.41,4
366,19775,31.28,3,0,0.248,5
154,1668,35.7,3,1,0.206,5
366,11703,28.01,1,1,0.248,5
121,6844,48.86,3,1,0.789,2
109,13013,35.57,4,0,0.512,3
237,19089,41.93,2,0,0.287,4
483,4607,26.14,4,0,0.205,5
300,17946,41.75,2,0,0.23,5
395,10059,22.83,1,1,0.451,4
67,11817,65.83,5,0,0.478,4
280,8192,13.31,2,1,0.678,3
197,12467,18.79,1,0,0.667,3
243,8492,52.08,4,0,0.369,4
371,13057,35.92,2,1,0.192,5
4,282,40.03,5,0,0.404,4
358,12437,20.64,3,1,0.783,2
87,8000,82.14,3,0,0.519,3
380,3512,35.69,3,1,0.787,2
42,14770,19.12,2,1,0.145,5
324,13397,37.51,4,0,0.715,3
439,14757,50.1,5,0,0.552,3
249,894,24.08,2,1,0.497,4
210,6052,42.02,2,1,0.42,4
43,12220,23.22,2,1,0.412,4
423,13475,56.0,3,1,0.76,2
309,6987,21.56,3,1,0.606,3
388,9787,33.97,3,1,0.5,3
80,9038,18.42,3,0,0.806,2
32,2894,43.06,2,0,0.491,4
147,15468,37.76,4,0,0.459,4
283,16556,24.05,2,0,0.535,3
112,13681,41.88,4,1,0.416,4
379,6269,66.09,5,0,0.378,4
147,11883,18.56,1,0,0.459,4
474,12766,49.0,3,0,0.533,3
264,12025,32.08,3,1,0.449,4
110,8765,57.83,3,1,0.563,3
144,5435,9.26,1,0,0.253,4
128,13310,55.82,4,0,0.31,4
108,10863,94.66,5,0,0.402,4
379,7695,25.2,2,1,0.378,4
91,6318,49.43,3,0,0.587,3
389,4407,45.56,4,0,0.377,4
12,12531,49.78,4,0,0.359,4
392,13451,35.13,5,0,0.291,4
66,3401,27.44,2,0,0.427,4
382,17210,18.17,2,0,0.513,3
483,19123,19.9,2,0,0.205,5
83,8691,42.06,4,0,0.71,3
152,513,45.21,2,1,0.41,4
289,12566,34.3,2,1,0.848,2
91,1709,37.23,5,0,0.587,3
108,1696,24.43,3,1,0.402,4
330,14693,41.98,5,0,0.86,2
179,10231,36.18,3,0,0.655,3
351,2615,15.48,2,0,0.347,4
123,15572,23.92,1,1,0.629,3
353,19159,34.64,5,0,0.523,3
481,15432,51.29,5,1,0.487,4
320,15215,34.73,5,0,0.651,3
93,9649,53.19,4,0,0.288,4
256,16979,55.15,3,1,0.553,3
29,18457,61.21,4,0,0.443,4
52,12162,36.43,3,0,0.466,4
460,14934,52.35,3,1,0.817,2
309,3692,28.93,3,1,0.606,3
256,2265,43.06,3,0,0.553,3
461,8535,37.06,3,0,0.289,4
133,14519,39.38,4,0,0.377,4
409,18696,22.36,3,1,0.284,4
320,9486,28.08,3,0,0.651,3
135,11229,78.13,4,0,0.504,3
73,1963,41.42,3,0,0.322,4
159,16419,26.52,2,1,0.254,4
303,15548,48.74,4,1,0.936,1
17,8404,42.49,3,0,0.276,4
353,8228,20.99,3,1,0.523,3
472,13461,13.08,2,0,0.396,4
425,18640,57.89,4,1,0.418,4
186,8733,26.92,4,0,0.292,4
98,4325,37.05,4,1,0.599,3
224,12589,9.26,2,1,0.396,4
485,3006,66.74,5,1,0.889,2
328,40,23.97,3,0,0.447,4
49,13272,30.46,2,0,0.339,4
465,9220,31.58,3,1,0.614,3
199,5274,39.83,4,0,0.759,2
467,10873,81.26,5,0,0.505,3
345,15385,44.9,3,0,0.659,3
296,3915,14.4,3,1,0.487,4
377,376,45.78,3,1,0.739,3
303,7071,12.88,1,1,0.936,1
141,8458,28.29,3,1,0.491,4
35,17455,41.93,3,1,0.726,3
454,3268,76.81,4,1,0.723,3
459,2900,20.21,2,1,0.758,2
206,12852,78.58,4,1,0.775,2
422,15387,42.23,4,1,0.3,4
353,19739,10.55,1,1,0.523,3
268,15790,35.27,5,0,0.213,5
407,18524,49.41,4,1,0.721,3
483,1759,26.33,2,1,0.205,5
197,2819,35.35,3,1,0.667,3
408,4209,28.76,3,1,0.332,4
12,16612,18.23,2,0,0.359,4
412,10156,22.48,3,0,0.211,5
97,13743,25.26,1,1,0.678,3
379,3557,39.12,5,0,0.378,4
57,2276,56.92,3,0,0.685,3
18,4791,32.38,4,0,0.576,3
93,5283,72.49,3,1,0.288,4
49,7591,48.44,5,0,0.339,4
328,16097,43.16,2,0,0.447,4
150,1547,29.1,3,0,0.785,2
54,4577,29.44,2,1,0.223,5
190,5008,9.41,1,1,0.487,4
413,3660,10.98,1,0,0.638,3
267,563,21.16,3,0,0.33,4
187,3260,83.8,5,0,0.789,2
12,4082,22.17,2,0,0.359,4
166,879,45.7,4,1,0.286,4
147,5419,40.69,4,1,0.459,4
57,4231,16.13,1,1,0.685,3
194,9237,15.2,1,1,0.571,3
234,12609,44.9,3,0,0.86,2
310,19438,53.93,4,0,0.696,3
262,16686,21.81,1,1,0.354,4
324,17492,71.86,2,1,0.715,3
238,7698,29.57,3,1,0.633,3
305,5733,45.0,3,1,0.541,3
285,11266,30.36,2,1,0.22,5
260,6333,55.57,5,0,0.751,2
334,16174,17.7,1,1,0.501,3
175,15264,17.0,1,1,0.64,3
168,7645,27.67,2,1,0.329,4
305,14250,18.16,3,0,0.541,3
263,10751,29.97,3,1,0.447,4
73,4499,10.25,1,1,0.322,4
78,1232,14.07,1,1,0.57,3
474,6275,37.01,3,1,0.533,3
40,14378,46.12,4,0,0.662,3
485,19393,31.83,2,1,0.889,2
117,9975,60.57,5,0,0.574,3
200,7796,31.7,3,1,0.661,3
230,12365,38.68,4,0,0.249,5
210,19611,60.39,5,0,0.42,4
131,1705,27.71,3,1,0.499,4
20,14207,52.57,4,1,0.802,2
428,17906,26.62,3,1,0.316,4
173,949,50.13,5,0,0.336,4
340,8886,81.35,5,1,0.406,4
499,14135,36.41,3,1,0.239,5
6,1286,18.26,1,1,0.582,3
151,16718,78.56,4,0,0.403,4
307,296,49.25,3,0,0.5,4
390,18940,74.94,3,1,0.284,4
275,6572,25.64,2,1,0.476,4
24,10147,33.33,3,1,0.724,3
217,2204,32.87,3,1,0.597,3
459,9137,23.16,3,0,0.758,2
248,14235,28.29,2,1,0.655,3
14,14749,54.86,5,0,0.358,4
253,16164,33.06,3,0,0.552,3
346,10419,11.46,2,1,0.67,3
207,17138,45.1,4,0,0.451,4
174,13074,35.29,4,1,0.758,2
224,8323,35.05,2,1,0.396,4
425,1958,60.32,4,1,0.418,4
136,18021,51.78,2,1,0.818,2
481,11532,41.43,4,0,0.487,4
235,9696,11.72,1,1,0.709,3
476,12779,46.24,3,0,0.659,3
270,15550,45.03,2,1,0.479,4
12,17285,84.33,5,0,0.359,4
466,19658,10.9,2,0,0.134,5
446,5024,34.98,3,1,0.745,3
364,9124,31.35,3,1,0.524,3
36,18301,90.16,4,0,0.232,5
235,3117,40.34,4,0,0.709,3
358,18525,24.05,3,1,0.783,2
265,9647,45.69,4,0,0.299,4
128,4393,29.12,3,1,0.31,4
345,2466,31.07,2,1,0.659,3
155,9923,31.63,2,0,0.36,4
378,15296,46.4,3,0,0.218,5
124,17346,23.74,3,0,0.695,3
456,14170,41.26,4,0,0.822,2
405,2250,15.76,1,1,0.863,2
23,3986,65.33,4,1,0.635,3
234,19156,25.2,2,1,0.86,2
47,14240,37.71,5,1,0.43,4
276,2254,60.59,3,1,0.462,4
400,11328,43.24,3,1,0.543,3
90,17025,75.58,4,0,0.462,4
320,11223,40.55,3,1,0.651,3
240,6755,28.06,3,1,0.475,4
76,3692,26.93,2,1,0.244,5
435,2781,37.43,4,0,0.303,4
442,9228,12.53,1,1,0.44,4
336,7624,25.07,4,0,0.657,3
460,111,25.71,3,0,0.817,2
395,4527,41.88,4,0,0.451,4
95,13958,17.36,1,0,0.449,4
328,7991,30.78,3,1,0.447,4
40,12427,36.13,2,1,0.662,3
188,15223,21.31,2,1,0.632,3
399,13516,14.73,2,1,0.58,3
42,104,18.73,2,0,0.145,5
387,1303,66.96,4,1,0.388,4
56,713,8.01,1,1,0.278,4
151,10624,15.72,1,1,0.403,4
244,1164,20.12,2,1,0.798,2
325,11366,53.06,3,0,0.438,4
25,8985,18.81,1,1,0.822,2
221,4,24.13,4,1,0.454,4
45,16646,32.8,2,1,0.342,4
475,18456,55.8,3,0,0.823,2
34,983,23.93,3,1,0.347,4
420,3445,31.22,2,1,0.807,2
385,6443,62.05,5,1,0.589,3
138,15723,12.56,3,1,0.578,3
160,17967,27.64,4,0,0.275,4
173,16605,36.85,4,0,0.336,4
191,15237,34.57,4,0,0.274,4
169,5955,25.45,2,1,0.484,4
129,10708,112.7,5,0,0.658,3
98,2131,46.56,4,1,0.599,3
451,7120,100.43,4,0,0.793,2
209,3764,23.72,1,0,0.065,5
286,3514,46.75,4,1,0.637,3
175,6338,38.8,4,0,0.64,3
154,10929,81.51,5,0,0.206,5
435,13160,104.99,5,0,0.303,4
103,17525,98.04,5,1,0.378,4
183,12382,13.58,1,1,0.402,4
204,18206,47.61,4,0,0.465,4
312,7022,41.08,3,1,0.508,3
17,11064,44.63,4,0,0.276,4
231,7661,47.52,3,1,0.575,3
200,9782,65.31,3,0,0.661,3
444,18919,38.66,2,1,0.762,2
352,10268,62.63,4,0,0.506,3
298,15707,27.0,4,0,0.493,4
194,17707,9.97,1,1,0.571,3
231,4247,54.95,5,0,0.575,3
493,8300,30.76,3,0,0.599,3
250,1421,19.73,2,0,0.351,4
212,19991,18.14,2,1,0.516,3
356,5069,25.87,2,1,0.71,3
442,7507,22.37,3,1,0.44,4
15,9347,18.07,3,1,0.81,2
40,18056,20.96,2,1,0.662,3
80,11255,33.45,2,1,0.806,2
15,11924,14.78,2,1,0.81,2
95,11098,42.27,3,1,0.449,4
424,11087,14.72,1,1,0.28,4
64,12321,17.11,1,0,0.463,4
157,7142,32.61,3,1,0.656,3
49,10565,25.26,4,0,0.339,4
14,16666,42.38,2,0,0.358,4
276,12853,13.25,1,1,0.462,4
96,16630,48.39,4,0,0.578,3
52,11063,34.28,3,0,0.466,4
254,19064,38.88,3,0,0.717,3
475,11022,14.28,2,0,0.823,2
252,18314,20.45,2,1,0.497,4
328,7135,25.26,2,0,0.447,4
164,7423,36.45,3,0,0.475,4
478,18182,21.79,2,1,0.444,4
234,14002,32.86,3,1,0.86,2
94,10100,39.47,3,0,0.157,5
167,16741,59.32,3,0,0.406,4
442,11340,27.12,5,0,0.44,4
241,12596,20.28,1,1,0.255,4
279,6025,27.97,4,0,0.388,4
411,4025,19.68,3,0,0.491,4
161,650,24.58,1,1,0.551,3
412,15934,54.35,4,0,0.211,5
95,13765,47.44,3,1,0.449,4
144,12588,33.63,3,0,0.253,4
328,19889,80.8,4,0,0.447,4
184,11761,17.5,1,1,0.808,2
30,18251,10.18,1,1,0.331,4
21,6227,72.63,3,1,0.455,4
151,15879,72.59,5,0,0.403,4
475,1380,12.46,2,1,0.823,2
467,16285,95.79,4,0,0.505,3
416,9080,48.09,4,0,0.34,4
107,13313,33.48,3,0,0.479,4
122,13286,52.62,5,0,0.731,3
358,17847,29.31,2,0,0.783,2
373,6803,58.47,3,1,0.7,3
253,16260,24.51,2,1,0.552,3
394,17520,20.97,2,1,0.682,3
354,15915,12.52,1,1,0.53,3
353,711,20.35,2,1,0.523,3
108,10374,24.31,3,1,0.402,4
406,5195,19.39,2,1,0.614,3
215,16104,30.55,1,1,0.117,5
458,14158,12.12,1,1,0.317,4
482,7182,26.08,1,1,0.189,5
80,4263,46.75,3,1,0.806,2
219,11205,63.97,5,0,0.15,5
235,13642,36.63,4,0,0.709,3
467,18761,25.97,3,0,0.505,3
470,3680,53.43,4,1,0.341,4
321,343,40.37,4,0,0.319,4
284,14499,48.0,2,1,0.746,3
494,18762,37.2,4,0,0.384,4
178,9348,24.79,1,0,0.619,3
458,6664,31.28,2,1,0.317,4
369,11473,72.82,4,1,0.572,3
9,17273,48.18,4,1,0.915,1
148,10329,39.42,4,0,0.37,4
47,1365,52.87,5,1,0.43,4
24,5655,32.27,3,1,0.724,3
82,8125,40.44,2,1,0.575,3
125,1016,30.79,3,0,0.726,3
87,9628,14.33,4,1,0.519,3
85,7635,28.35,4,0,0.446,4
118,6929,16.99,2,1,0.324,4
106,10888,10.76,1,1,0.384,4
447,141,21.92,1,1,0.689,3
79,2298,10.62,1,1,0.719,3
228,13875,36.08,3,1,0.326,4
170,11318,9.77,1,1,0.805,2
443,19420,32.09,3,0,0.708,3
199,9025,34.13,4,0,0.759,2
451,16905,60.86,4,1,0.793,2
469,2496,59.6,3,0,0.548,3
487,9289,18.21,1,0,0.234,5
131,1371,18.58,1,1,0.499,4
12,19817,55.64,4,1,0.359,4
147,5323,14.85,2,1,0.459,4
164,10710,48.23,4,0,0.475,4
483,2503,8.97,1,0,0.205,5
10,8930,55.82,3,1,0.652,3
485,2795,43.51,5,1,0.889,2
414,2712,43.19,4,0,0.778,2
256,5619,40.41,4,1,0.553,3
233,3814,50.89,4,1,0.368,4
273,1160,18.6,2,0,0.238,5
368,17443,31.15,3,0,0.606,3
379,16355,16.53,1,1,0.378,4
441,17200,48.03,4,0,0.439,4
173,2768,24.59,4,1,0.336,4
70,1343,19.89,3,0,0.166,5
238,7149,48.96,2,1,0.633,3
334,9109,40.01,3,1,0.501,3
253,10215,42.48,3,0,0.552,3
423,18666,47.72,3,1,0.76,2
233,17206,14.34,1,1,0.368,4
251,12729,8.68,1,1,0.211,5
439,11699,54.57,3,0,0.552,3
298,9677,18.73,2,1,0.493,4
35,15868,22.79,5,1,0.726,3
367,7141,34.05,4,0,0.309,4
357,12506,12.44,1,1,0.233,5
247,19584,29.69,4,1,0.751,2
177,16565,39.64,4,0,0.375,4
446,12153,35.24,4,0,0.745,3
386,15267,41.78,3,0,0.384,4
278,19346,68.28,4,0,0.739,3
367,12575,29.57,3,1,0.309,4
424,255,36.35,3,1,0.28,4
47,17177,21.09,3,1,0.43,4
332,2731,37.61,3,1,0.592,3
446,3552,38.29,4,0,0.745,3
460,5693,40.62,2,0,0.817,2
189,8251,31.54,3,1,0.142,5
174,9308,21.93,3,0,0.758,2
263,9588,35.58,2,1,0.447,4
339,8786,14.08,1,1,0.847,2
155,4368,13.57,2,1,0.36,4
125,11767,37.68,5,0,0.726,3
409,18195,25.38,3,1,0.284,4
381,18716,35.82,4,0,0.406,4
215,6993,42.82,4,0,0.117,5
315,14647,54.07,5,0,0.748,3
198,3952,14.03,1,1,0.511,3
315,8327,24.54,2,1,0.748,3
341,9684,26.82,2,1,0.287,4
29,15881,13.05,1,1,0.443,4
481,6600,17.82,2,1,0.487,4
234,14376,22.42,1,1,0.86,2
98,564,19.87,2,1,0.599,3
175,14436,37.21,3,1,0.64,3
238,11324,37.41,3,1,0.633,3
415,11665,29.57,4,0,0.563,3
470,15076,46.09,3,1,0.341,4
75,1988,17.43,2,0,0.499,4
283,3516,42.27,3,1,0.535,3
49,10297,42.38,3,0,0.339,4
90,8978,16.17,2,1,0.462,4
96,11353,13.28,3,1,0.578,3
85,1946,36.14,3,0,0.446,4
123,5055,43.06,5,0,0.629,3
471,4615,33.99,5,0,0.333,4
187,7409,29.26,3,1,0.789,2
480,15819,36.42,3,0,0.68,3
349,2446,69.61,3,1,0.334,4
429,14892,47.75,3,0,0.575,3
208,9929,32.31,3,1,0.143,5
29,1179,37.11,2,0,0.443,4
325,4541,54.84,3,0,0.438,4
49,2947,26.04,3,1,0.339,4
378,11718,67.71,4,1,0.218,5
322,2060,60.57,5,0,0.104,5
493,12800,19.64,1,1,0.599,3
496,13687,22.45,3,1,0.683,3
326,5658,29.17,3,1,0.475,4
72,721,42.98,3,0,0.494,4
274,4602,24.98,2,1,0.582,3
416,16162,36.63,4,1,0.34,4
247,12778,47.19,4,0,0.751,2
35,15246,24.53,2,1,0.726,3
58,2594,40.79,4,0,0.587,3
417,1952,64.01,3,0,0.461,4
166,15534,55.81,4,1,0.286,4
260,17861,30.0,3,1,0.751,2
342,9286,47.74,2,1,0.428,4
459,18258,30.79,3,1,0.758,2
305,14571,22.8,3,1,0.541,3
24,5876,37.65,4,0,0.724,3
253,11716,33.29,3,1,0.552,3
412,3348,48.45,3,0,0.211,5
395,10062,22.13,4,1,0.451,4
31,17712,60.68,4,1,0.782,2
439,390,35.77,2,1,0.552,3
369,3399,31.52,4,1,0.572,3
258,3777,21.49,3,0,0.272,4
492,5969,16.58,1,1,0.231,5
93,14466,23.69,2,0,0.288,4
251,3111,34.1,3,0,0.211,5
155,315,49.1,5,0,0.36,4
388,17264,42.33,4,1,0.5,3
108,16813,37.48,3,0,0.402,4
92,16095,12.32,2,1,0.738,3
277,3046,72.69,5,0,0.361,4
198,48,27.66,3,1,0.511,3
59,11092,19.64,1,1,0.674,3
270,16310,36.99,3,0,0.479,4
441,5087,32.45,4,0,0.439,4
18,13124,37.06,3,1,0.576,3
133,5691,22.46,2,0,0.377,4
467,15959,22.55,1,1,0.505,3
88,5771,54.58,4,0,0.527,3
228,14192,31.84,5,0,0.326,4
121,16932,100.85,4,1,0.789,2
151,1155,16.39,2,0,0.403,4
133,19561,35.15,3,1,0.377,4
176,1327,23.0,2,0,0.462,4
280,4553,35.25,3,0,0.678,3
250,5062,27.76,3,0,0.351,4
381,4491,18.05,2,1,0.406,4
484,13087,47.34,5,0,0.659,3
211,18208,37.14,3,0,0.436,4
41,16168,36.05,3,0,0.767,2
366,4911,33.23,4,1,0.248,5
168,9588,35.81,2,1,0.329,4
212,19839,17.24,1,1,0.516,3
81,2687,36.22,5,1,0.868,2
85,12314,16.18,3,1,0.446,4
456,12737,10.73,1,1,0.822,2
425,8363,95.39,5,0,0.418,4
271,18940,52.97,4,0,0.316,4
110,11993,15.43,1,1,0.563,3
255,7579,29.18,2,1,0.424,4
334,4832,9.3,1,0,0.501,3
493,10266,32.69,2,1,0.599,3
430,14891,33.41,4,0,0.504,3
458,13791,17.46,1,1,0.317,4
123,13592,38.18,2,1,0.629,3
232,2392,20.61,3,1,0.663,3
378,8303,14.82,2,0,0.218,5
237,3370,26.92,2,1,0.287,4
271,12477,45.28,4,0,0.316,4
389,6640,32.95,3,0,0.377,4
110,1232,24.29,2,1,0.563,3
116,3898,35.72,3,1,0.278,4
392,11396,16.58,1,0,0.291,4
464,12279,18.75,3,1,0.651,3
103,16360,32.69,3,1,0.378,4
2,8081,35.18,3,0,0.223,5
385,15838,15.38,1,1,0.589,3
106,728,24.65,3,1,0.384,4
77,6527,17.29,1,1,0.464,4
169,9424,58.55,5,0,0.484,4
388,11906,46.82,4,1,0.5,3
176,624,11.63,1,1,0.462,4
397,12905,50.67,3,0,0.621,3
2,9617,12.74,3,0,0.223,5
173,2180,39.9,2,0,0.336,4
98,15251,14.3,1,1,0.599,3
220,19227,63.2,3,1,0.724,3
414,10869,69.58,3,0,0.778,2
321,17253,14.73,2,0,0.319,4
127,11288,42.0,4,0,0.365,4
57,12145,34.62,2,1,0.685,3
100,13428,34.58,2,0,0.657,3
107,10574,21.71,2,0,0.479,4
330,4519,39.0,4,0,0.86,2
361,13427,69.79,4,1,0.544,3
452,5906,64.48,4,0,0.209,5
487,514,45.96,4,0,0.234,5
1,14732,34.15,4,0,0.213,5
125,10545,51.18,5,0,0.726,3
347,3123,45.43,4,0,0.585,3
127,16876,30.91,4,0,0.365,4
483,13076,39.37,2,0,0.205,5
107,510,26.12,3,1,0.479,4
324,9164,44.77,3,1,0.715,3
87,13638,23.86,1,1,0.519,3
30,4320,33.5,3,0,0.331,4
86,1615,38.22,2,1,0.413,4
31,10,20.35,2,0,0.782,2
147,5902,9.79,1,1,0.459,4
250,18694,48.62,4,1,0.351,4
177,17623,59.46,5,1,0.375,4
387,16047,79.15,3,0,0.388,4
383,10897,36.78,4,0,0.587,3
471,11890,40.92,4,0,0.333,4
68,5386,24.84,2,1,0.704,3
78,15898,43.89,3,0,0.57,3
39,5325,21.04,2,1,0.483,4
314,9513,50.19,3,0,0.33,4
395,6521,31.01,3,0,0.451,4
109,15263,35.94,3,1,0.512,3
478,7925,65.78,4,1,0.444,4
53,18239,23.94,2,0,0.05,5
147,14483,15.85,1,1,0.459,4
474,18438,71.43,3,1,0.533,3
42,14055,30.11,3,1,0.145,5
73,8606,44.35,4,1,0.322,4
203,16896,18.03,1,1,0.428,4
243,8165,46.12,3,0,0.369,4
